
https://www.eslife.es,41/100,36/100,40/100,30/100,8/100,"0,0161",597,1.345,967,No,58€,
https://www.aedn.es,32/100,45/100,43/100,16/100,27/100,"0,0094",276,439,964,No,58€,
https://lomascuarentaycinco.com/,5/100,17/100,34/100,29/100,4/100,"0,0000",13,154,933,No,18€,
https://www.hora.es,38/100,43/100,48/100,33/100,16/100,"0,0852",7.783,744,951,No,58€,
https://www.mipuntodevista.com.mx,38/100,44/100,36/100,27/100,11/100,"0,0031",1.122,655,859,No,18€,
https://www.eldigitaldeasturias.com/noticias/,54/100,44/100,39/100,26/100,15/100,"0,0004",195,1.410,532,No,30€,
https://21noticias.com,43/100,37/100,40/100,22/100,14/100,"0,0411",1.553,987,893,No,50€,
http://valencianoticias.com/,45/100,45/100,42/100,15/100,14/100,"0,0000",459,1.023,0,No,90€,
https://www.pyme.es,40/100,59/100,35/100,26/100,13/100,"0,0357",737,404,894,No,30€,
https://www.ingenieria.es,63/100,58/100,40/100,29/100,19/100,"0,0389",877,596,881,No,30€,
https://www.mediterraneodigital.com,47/100,55/100,51/100,27/100,10/100,"0,2360",8.418,2.357,392,No,90€,
https://www.timejust.es,29/100,32/100,36/100,31/100,15/100,"0,0536",1.754,1.734,932,No,12€,
https://europadigital.es,48/100,35/100,37/100,20/100,10/100,"0,0449",2.178,1.324,933,No,58€,
https://viajerosonline.eu/,33/100,35/100,38/100,33/100,6/100,"0,0006",49,1.228,937,No,20€,
https://empresasyproductos.com/,37/100,54/100,40/100,21/100,8/100,"0,0001",22,424,839,No,19€,

https://inspirahogar.com/,47/100,50/100,50/100,27/100,19/100,"0,0080",6.595,4.674,30,No,98€,
https://www.edy.com.mx/,38/100,34/100,47/100,31/100,31/100,"0,0003",23.269,2.149,916,No,20€,
https://estamosseguros.eu/,12/100,25/100,34/100,29/100,5/100,"0,0010",246,243,745,No,17€,
https://25minutos.es/,5/100,31/100,29/100,8/100,4/100,"0,0001",0,0,0,No,26€,
https://www.sanidad.es,41/100,59/100,42/100,28/100,18/100,"0,0048",113,332,891,No,30€,
https://www.regiondigital.com/,63/100,53/100,49/100,42/100,44/100,"0,1890",5.025,3.944,929,No,85€,
https://www.diaridetarragona.com/,71/100,68/100,56/100,47/100,53/100,"1,3071",109.397,7.456,0,Yes,255€,
https://www.construccion-manualidades.com/,18/100,32/100,33/100,23/100,10/100,"0,0043",2.489,181,690,No,26€,
https://lacomparacion.com,43/100,60/100,48/100,22/100,7/100,"0,0071",1.663,4.801,9,No,40€,
https://objetivocastillalamancha.es,47/100,43/100,42/100,15/100,12/100,"0,0617",1.313,1.675,798,No,80€,
https://www.agronewscastillayleon.com/,53/100,48/100,43/100,32/100,22/100,"0,5627",19.302,1.716,863,No,70€,
https://reformasenmalaga.eu/,0/100,22/100,35/100,29/100,5/100,"0,0001",0,0,669,No,20€,
https://www.tecnoquo.com,14/100,44/100,35/100,22/100,4/100,"0,0011",9,210,653,No,18€,
https://www.moncloa.com,62/100,57/100,53/100,44/100,17/100,"1,4187",75.217,8.038,965,No,95€,
https://elcierredigital.com,55/100,55/100,48/100,26/100,14/100,"2,4700",158.000,5.602,0,No,160€,
http://teoriadeconstruccion.net/blog/,12/100,32/100,33/100,17/100,8/100,"0,0000",238,133,883,No,39€,
http://el7set.es/,29/100,35/100,35/100,19/100,9/100,"0,0306",1.222,523,0,No,35€,
https://www.softandapps.info/,39/100,50/100,52/100,30/100,11/100,"0,0803",4.454,5.789,881,No,60€,
https://salamancartvaldia.es/,64/100,55/100,50/100,38/100,26/100,"0,9274",275.613,4.734,903,No,100€,
https://www.cinconoticias.com/,46/100,52/100,46/100,40/100,13/100,"1,7778",159.467,5.637,867,No,110€,

http://www.diarioya.es/,42/100,50/100,50/100,29/100,16/100,"0,0855",974,1.682,941,No,78€,
https://www.elinvernaderocreativo.com,36/100,48/100,41/100,30/100,15/100,"0,1000",3.562,2.324,889,No,99€,
http://elnuevoentrepreneur.com/,22/100,28/100,35/100,13/100,6/100,"0,0000",2.287,304,0,No,50€,
https://candas365.es/noticias/,28/100,36/100,33/100,21/100,10/100,"0,0004",27,312,238,No,26€,
https://riocoloradoinforma.com.ar,6/100,26/100,32/100,23/100,16/100,"0,0339",973,270,0,No,10€,
http://viajandoexisto.com,14/100,30/100,34/100,15/100,0/100,"0,0000",1.775,179,906,No,48€,
http://www.cuandoerachamo.com,18/100,46/100,50/100,23/100,10/100,"0,0404",868,2.843,750,No,14€,
https://zurired.es/,12/100,27/100,34/100,35/100,6/100,"0,0098",76,334,910,No,20€,
https://redlomas.com/,3/100,22/100,32/100,29/100,8/100,"0,0047",27,228,825,No,16€,
https://tendencybook.com,26/100,35/100,42/100,28/100,5/100,"0,0003",2.305,2.260,904,No,10€,
https://articulosdeopinion.net,12/100,30/100,39/100,17/100,4/100,"0,0032",79,1.818,534,No,24€,
https://acuatrolados.com,16/100,23/100,38/100,12/100,7/100,"0,0082",430,469,779,No,40€,
https://www.parqueempresarial.es,38/100,44/100,37/100,25/100,5/100,"0,0033",54,974,673,No,80€,
https://mejorescomparativas.es/,34/100,38/100,45/100,33/100,16/100,"0,0067",29.435,1.864,299,No,60€,
https://andaluciainformacion.es/,71/100,67/100,54/100,42/100,40/100,"0,8622",35.488,8.714,758,No,240€,
http://www.getafecapital.com/,33/100,37/100,37/100,46/100,8/100,"0,0000",1.482,417,918,No,48€,
https://alhaurindelatorre.com/,28/100,38/100,35/100,23/100,15/100,"0,0000",1.527,1.021,18,No,35€,
http://elrincondeika.es,14/100,24/100,38/100,18/100,8/100,"0,0000",445,402,857,No,60€,
https://www.homohominisacrares.net/,20/100,36/100,35/100,11/100,15/100,"0,0099",1.804,451,11,No,36€,
https://www.somosbellas.com,42/100,62/100,48/100,14/100,6/100,"0,0026",136,1.535,0,No,40€,

http://www.teinteresa.es,68/100,77/100,57/100,39/100,48/100,"0,0000",6.602,9.730,810,Yes,285€,
http://www.elgranporque.com,0/100,30/100,26/100,13/100,4/100,"0,0023",0,0,303,No,20€,
https://www.arph.es/,22/100,27/100,37/100,11/100,8/100,"0,0052",862,735,468,No,60€,
http://www.cunoticias.com,25/100,42/100,47/100,31/100,41/100,"0,0000",554,559,279,No,32€,
https://www.consumoteca.com,54/100,54/100,51/100,41/100,19/100,"1,7145",43.431,4.223,925,No,140€,
https://www.ruizprietoasesores.es/,27/100,32/100,39/100,21/100,5/100,"0,1936",2.045,273,441,No,50€,
https://www.masterlogistica.es,20/100,25/100,29/100,15/100,9/100,"0,4698",7.356,728,337,No,28€,
https://fuenlabradanoticias.com/,39/100,44/100,40/100,32/100,17/100,"0,0000",1.990,1.226,865,No,75€,
https://www.cuevadelobo.com/,17/100,43/100,42/100,26/100,18/100,"0,0000",0,1.716,0,No,20€,
https://www.semanalnews.com,25/100,50/100,38/100,19/100,4/100,"0,0004",4,815,946,No,18€,
http://elperiodicovenezolano.com,28/100,38/100,40/100,26/100,19/100,"0,0000",139,673,299,No,45€,
https://windtux.com/,10/100,34/100,31/100,11/100,11/100,"0,0022",171,137,0,No,24€,
https://www.neg-ocio.com,14/100,33/100,37/100,24/100,14/100,"0,0249",122,219,364,No,46€,
https://canariasnoticias.es,50/100,42/100,44/100,37/100,18/100,"0,0352",2.759,2.350,895,No,100€,
http://eldigitaldecanarias.net,35/100,38/100,41/100,32/100,14/100,"0,0000",5.876,1.126,645,Yes,40€,
http://diarioandaluz.com,8/100,30/100,35/100,14/100,14/100,"0,0000",69,215,154,No,20€,
https://latribunadelpaisvasco.com/,40/100,49/100,44/100,14/100,12/100,"0,0092",1.218,1.727,0,No,65€,
https://diferenciapedia.com,28/100,27/100,33/100,16/100,11/100,"0,7230",2.437,292,407,No,40€,
https://www.noticiasmedicas.es,41/100,42/100,48/100,26/100,9/100,"0,0000",216,988,972,No,50€,
https://www.domotizar.com,51/100,59/100,33/100,23/100,14/100,"0,0006",69,515,872,No,30€,

https://ahorroyhogar.com,7/100,23/100,30/100,10/100,4/100,"0,0020",146,423,237,No,59€,
https://www.hardmaniacos.com,31/100,42/100,39/100,30/100,10/100,"2,9240",3.942,2.778,879,No,50€,
https://saludcuidadoybienestar.com/,12/100,16/100,32/100,19/100,0/100,"0,0000",1,64,333,No,50€,
https://www.operacionbikini.es/,17/100,32/100,38/100,27/100,8/100,"0,0113",437,591,432,No,60€,
https://diario16plus.com/,58/100,65/100,26/100,41/100,16/100,"0,3164",73.285,3.524,381,Yes,180€,
https://www.infonucleo.com/,13/100,32/100,48/100,22/100,4/100,"0,1158",468,2.476,789,No,20€,
https://liderazgoymercadeo.com,27/100,44/100,38/100,26/100,37/100,"0,0685",1.646,445,0,No,60€,
https://www.hispamer.es/,0/100,55/100,40/100,22/100,13/100,"0,0478",0,0,941,No,36€,
https://jardineriaplantasyflores.com/,30/100,48/100,44/100,23/100,8/100,"0,0304",5.520,1.735,244,No,80€,
https://rincondelemprendedor.es/,32/100,33/100,42/100,21/100,10/100,"0,0719",1.658,804,905,No,160€,
https://www.famosas.es,52/100,58/100,35/100,24/100,13/100,"0,0410",129,368,914,No,30€,
https://www.estiloydeco.com/,58/100,52/100,55/100,39/100,11/100,"0,0442",12.277,10.118,854,No,160€,
https://www.equipodaphne.es/,9/100,35/100,32/100,12/100,6/100,"0,0001",7,170,287,No,30€,
https://automociononline.com,31/100,58/100,45/100,18/100,11/100,"0,0328",683,723,0,No,80€,
https://www.noroestemadrid.com/,36/100,41/100,36/100,24/100,11/100,"0,0203",1.354,911,884,No,80€,
https://sobreviviratrabajarencasa.com,8/100,33/100,36/100,14/100,6/100,"0,0167",370,175,631,No,14€,
https://revolucionpersonal.com,8/100,28/100,37/100,13/100,8/100,"0,0590",4.131,258,3,No,70€,
https://www.revistaiberica.com,43/100,48/100,51/100,32/100,41/100,"0,0171",706,2.029,929,No,95€,
https://mimamaesnovata.com,14/100,26/100,39/100,11/100,5/100,"0,0012",646,833,9,No,60€,
http://planitravel.es,9/100,31/100,36/100,11/100,5/100,"0,0000",378,353,24,No,44€,

https://beautifulgishi.com,15/100,49/100,42/100,22/100,4/100,"0,0001",38,410,802,No,17€,
https://www.adn-mundo.com,42/100,47/100,38/100,16/100,8/100,"0,0271",3.367,2.174,971,No,50€,
https://misdinamicas.com,10/100,18/100,36/100,18/100,9/100,"0,2434",23.004,881,320,No,20€,
https://turistasenviaje.com/,8/100,27/100,34/100,16/100,9/100,"0,0000",36,198,654,No,54€,
https://mrrabbit.es/,17/100,25/100,34/100,22/100,4/100,"0,0057",40,157,93,No,10€,
https://www.elheraldodesaltillo.mx/,51/100,56/100,45/100,57/100,23/100,"0,0000",31,4.164,5,No,60€,
https://vinoybodegas.net/,5/100,27/100,31/100,28/100,4/100,"0,0003",68,131,649,No,20€,
http://www.cosasdesalud.es,37/100,41/100,48/100,31/100,8/100,"0,0000",204,738,925,No,120€,
https://www.noticiasdealmeria.com/,52/100,52/100,50/100,36/100,17/100,"0,0491",1.072,2.569,900,No,110€,
https://zamoranews.com/,52/100,46/100,45/100,36/100,24/100,"0,0000",15.899,2.279,866,No,120€,
https://portaldeactualidad.com/,43/100,65/100,39/100,36/100,43/100,"0,0251",7.970,903,929,No,72€,
https://www.wikisaber.es,67/100,53/100,54/100,43/100,15/100,"0,0522",3.916,7.687,956,No,70€,
https://violetacostas.com,11/100,34/100,38/100,12/100,4/100,"0,0080",275,474,0,No,25€,
https://segundoenfoque.com/,41/100,53/100,41/100,20/100,11/100,"0,0000",142,895,613,No,60€,
https://blog.gluubo.com/,27/100,27/100,34/100,16/100,15/100,"0,0506",2.729,179,264,No,66€,
http://www.esenciamujer.com,16/100,17/100,24/100,20/100,4/100,"0,0000",67,67,313,No,14€,
http://www.elpespunte.es/,29/100,32/100,35/100,13/100,22/100,"0,0000",6.987,418,888,No,40€,
https://nanova.org,30/100,39/100,37/100,8/100,7/100,"0,0146",2.282,615,820,No,30€,
https://www.mamapsicologainfantil.com/,34/100,53/100,44/100,14/100,12/100,"0,0646",5.976,3.763,717,No,99€,
https://www.viajesporeuropa.eu,16/100,31/100,36/100,16/100,8/100,"0,0408",5.505,371,328,No,40€,

https://www.hortanoticias.com/,50/100,46/100,51/100,38/100,38/100,"0,2521",10.047,2.378,898,No,85€,
https://www.madridactual.es/,0/100,54/100,50/100,32/100,34/100,"0,2088",0,0,900,No,175€,
https://www.teatrogeek.es/,1/100,13/100,25/100,20/100,0/100,"0,0012",7,49,431,No,30€,
https://tus-videojuegos.com,16/100,31/100,39/100,14/100,4/100,"0,0364",835,6.202,401,No,20€,
https://lomasvintage.com/,2/100,22/100,32/100,29/100,5/100,"0,0000",18,122,542,No,16€,
https://xornalgalicia.com/,44/100,42/100,41/100,16/100,25/100,"0,0661",299,1.293,0,Yes,75€,
https://isimylo.com,31/100,21/100,34/100,16/100,7/100,"0,0000",194,354,285,No,12€,
https://digitalisthub.com/,53/100,41/100,40/100,14/100,12/100,"0,0011",118,1.252,895,No,110€,
https://www.educapeques.com/,58/100,78/100,58/100,27/100,28/100,"5,5891",344.874,44.681,909,No,140€,
https://infomascota.com,26/100,38/100,38/100,28/100,37/100,"0,0412",840,689,830,No,40€,
https://www.hellotecnologia.com/,16/100,34/100,32/100,12/100,0/100,"0,0292",1.473,2.210,350,No,50€,
https://ellibrepensador.com/,40/100,51/100,44/100,34/100,42/100,"0,0212",709,2.259,793,No,98€,
https://nocorrasvuela.com/,19/100,28/100,38/100,15/100,4/100,"0,0453",1.538,803,606,No,42€,
http://compraralia.net,10/100,18/100,30/100,9/100,4/100,"0,0000",12,158,165,Yes,14€,
http://mistutossecretos.es,4/100,23/100,35/100,10/100,13/100,"0,0064",222,434,0,No,34€,
https://www.deportedelsur.com/,15/100,34/100,26/100,19/100,6/100,"0,0159",4.991,82,771,No,30€,
https://www.cronica.com.mx/,0/100,76/100,59/100,42/100,49/100,"0,0000",0,0,850,No,70€,
https://medioambienteynaturaleza.com,7/100,26/100,36/100,24/100,4/100,"0,0105",53,517,328,No,50€,
https://www.pueblosmexico.com.mx/,46/100,49/100,50/100,35/100,13/100,"0,0003",1.485,1.941,931,No,30€,
https://www.lugaresquevisitar.com/,0/100,36/100,41/100,20/100,7/100,"0,0213",0,0,510,No,90€,

https://erotismosexual.com,25/100,23/100,43/100,31/100,10/100,"0,4631",17.502,1.073,439,No,30€,
https://www.eljuridistaoposiciones.com/,20/100,30/100,31/100,12/100,6/100,"0,0074",260,191,342,No,60€,
https://www.recetas.fitness,24/100,21/100,32/100,13/100,1/100,"0,0462",7.611,564,221,No,20€,
https://www.macaco.es,28/100,46/100,42/100,21/100,8/100,"0,0038",346,723,971,No,30€,
http://www.secretodamiga.com,0/100,28/100,29/100,16/100,4/100,"0,0000",0,0,314,No,80€,
https://www.plottwist.es,20/100,36/100,35/100,13/100,9/100,"0,0537",4.078,615,1,No,40€,
https://www.kedin.es,48/100,54/100,49/100,24/100,11/100,"0,0422",1.979,1.135,977,No,50€,
https://llevasbragasprincesa.com/,8/100,19/100,32/100,25/100,4/100,"0,0000",64,180,439,No,18€,
https://futurosoft.es,35/100,24/100,36/100,27/100,31/100,"0,0021",756,289,277,No,60€,
https://www.curiosidario.es,21/100,35/100,36/100,22/100,13/100,"0,0141",1.187,779,978,No,50€,
https://www.ideasverdes.es,30/100,38/100,39/100,20/100,7/100,"0,0485",1.606,3.091,451,No,80€,
https://tucamon.es,41/100,44/100,44/100,40/100,47/100,"0,0351",4.213,1.619,943,No,58€,
http://www.gironanoticies.com,46/100,40/100,43/100,19/100,25/100,"0,0268",2.769,660,929,No,160€,
http://www.frikidelmotor.com,5/100,21/100,23/100,26/100,8/100,"0,0000",328,33,266,No,32€,
https://www.coolturemag.com/,27/100,33/100,36/100,12/100,7/100,"0,0157",1.068,661,917,No,70€,
https://floresencuenca.com/,0/100,26/100,34/100,30/100,8/100,"0,0000",0,0,416,No,20€,
https://www.cajamurcia.es,40/100,39/100,46/100,20/100,27/100,"0,0084",1.930,223,215,No,46€,
https://planetared.com,32/100,55/100,48/100,33/100,15/100,"0,1199",59.726,4.545,806,Yes,99€,
http://www.pulsoturistico.com.ar,42/100,57/100,46/100,35/100,11/100,"0,0332",372,358,909,No,26€,
https://saforguia.com/,40/100,40/100,40/100,16/100,25/100,"0,1616",9.380,1.325,0,No,80€,

http://blog.espol.edu.ec/construccionytecnologia/,68/100,59/100,47/100,29/100,17/100,"0,0000",2.929,5.457,856,No,19€,
https://factoriacultural.es,38/100,38/100,46/100,23/100,9/100,"0,0085",1.129,6.556,967,No,40€,
https://barrazacarlos.com/,56/100,64/100,50/100,33/100,14/100,"0,0832",29.419,2.237,892,No,40€,
https://marketingdesdecero.com,14/100,31/100,36/100,15/100,4/100,"0,0001",20,511,935,No,40€,
https://fisiostar.com/,22/100,43/100,41/100,16/100,7/100,"0,0133",546,932,82,No,58€,
https://decoracionbodas.net/,5/100,28/100,37/100,9/100,1/100,"0,0001",23,720,0,No,32€,
https://tiempodenegocios.com/,39/100,44/100,42/100,27/100,14/100,"0,0399",2.770,784,907,No,80€,
https://noticiasdelaciencia.com/,66/100,62/100,53/100,35/100,17/100,"1,3852",18.505,5.438,0,No,130€,
https://desencadenado.com,31/100,44/100,44/100,31/100,13/100,"0,0018",2.752,784,965,No,30€,
https://tercerainformacion.es/,59/100,66/100,51/100,46/100,46/100,"0,0000",2.467,7.172,827,No,160€,
https://www.blogodisea.com/,35/100,53/100,53/100,34/100,16/100,"0,1631",715,10.376,768,No,320€,
https://informatesalta.com.ar/,51/100,54/100,47/100,40/100,19/100,"1,6207",16.915,3.894,861,No,70€,
https://maquillarselosojos.com/,15/100,40/100,40/100,27/100,0/100,"0,0002",244,934,275,No,32€,
https://karime.es/,16/100,21/100,40/100,14/100,5/100,"0,0034",672,807,539,No,40€,
https://nosolosex.es/,0/100,17/100,25/100,23/100,7/100,"0,0002",0,0,332,No,16€,
https://www.tecnopeda.com,19/100,30/100,37/100,15/100,11/100,"0,2992",0,0,225,No,99€,
https://www.infoblancosobrenegro.com/,34/100,46/100,39/100,22/100,11/100,"0,3382",5.264,826,0,No,40€,
https://www.gndiario.com,45/100,38/100,40/100,33/100,15/100,"0,8532",2.552,3.613,914,No,80€,
https://blogdelosyuyis.com/,15/100,27/100,42/100,10/100,6/100,"0,0032",989,510,522,No,240€,
https://www.tragos-copas.com/,17/100,27/100,45/100,24/100,5/100,"0,0021",2.294,171,421,No,24€,

https://diarioviajero.es/,11/100,23/100,36/100,22/100,10/100,"0,0198",2.544,233,347,No,60€,
https://mercado-libre.eu/,1/100,23/100,34/100,29/100,5/100,"0,0010",53,202,661,No,"17,60€",
https://www.justicia.com.es,18/100,52/100,35/100,21/100,13/100,"0,0000",43,1.565,499,No,30€,
https://www.periodistadigital.com,74/100,79/100,63/100,54/100,59/100,"3,9719",942.430,25.799,886,No,420€,
https://www.decoralia.es/,38/100,42/100,52/100,34/100,10/100,"0,0311",1.428,3.201,799,No,160€,
http://www.diariosigloxxi.com,0/100,63/100,55/100,44/100,48/100,"0,0000",0,0,933,No,176€,
https://www.masideasdenegocio.com/,16/100,25/100,36/100,12/100,4/100,"0,0003",1.925,353,908,No,60€,
https://deportesyeducacionfisica.com/,19/100,30/100,40/100,12/100,14/100,"0,0258",1.579,2.011,365,No,58€,
https://noticiascuriosas.info,26/100,63/100,52/100,15/100,6/100,"0,0010",66,1.608,717,No,30€,
https://www.mundiario.com/,0/100,68/100,50/100,45/100,23/100,"1,7335",0,0,866,No,300€,
https://inarquia.es,46/100,43/100,44/100,21/100,8/100,"1,7657",51.860,1.730,875,No,240€,
https://noti-america.com/site/,26/100,29/100,37/100,9/100,10/100,"0,0000",478,893,0,No,18€,
https://blogs.masterhacks.net,27/100,31/100,30/100,20/100,20/100,"0,0953",1.065,362,732,No,28€,
https://www.lavozdelsur.es,61/100,58/100,48/100,42/100,20/100,"1,6165",74.296,5.805,845,No,198€,
https://decoracion-de.com/,6/100,30/100,39/100,10/100,6/100,"0,0001",49,838,152,No,60€,
http://zigzagdigital.com,38/100,44/100,43/100,13/100,12/100,"0,0000",11.601,1.071,0,Yes,80€,
http://www.elarmariodelubyjane.com,12/100,43/100,35/100,25/100,7/100,"0,0001",360,206,727,No,70€,
https://www.islabit.com/,44/100,60/100,52/100,36/100,13/100,"0,5665",9.736,11.484,864,No,160€,
https://infodiario.es/,14/100,27/100,32/100,18/100,10/100,"0,0060",489,331,885,No,30€,
https://www.compartirpalabramaestra.org,45/100,48/100,40/100,34/100,23/100,"0,5794",10.982,2.684,794,No,20€,

https://tivoli.es,49/100,45/100,40/100,33/100,18/100,"0,0215",1.280,797,668,No,98€,
https://www.antipodas.net/,13/100,24/100,32/100,19/100,7/100,"0,0175",3.576,267,167,No,30€,
http://arquitecturasingular.es,13/100,20/100,32/100,23/100,20/100,"0,0000",288,319,637,No,28€,
https://www.envaldemoro.com/,0/100,33/100,46/100,27/100,8/100,"0,0032",0,0,437,No,80€,
https://ideasparamihogar.com,38/100,55/100,42/100,13/100,1/100,"0,0000",8,335,165,No,24€,
https://expressdigest.com,65/100,53/100,50/100,41/100,16/100,"0,0000",703,6.900,943,No,60€,
https://elviajerofeliz.com/,36/100,42/100,47/100,40/100,9/100,"0,0000",26.050,4.153,896,No,100€,
http://lavozdelapalma.com,0/100,38/100,39/100,33/100,13/100,"0,0156",0,0,905,No,55€,
https://aprendiendoconjulia.com/,50/100,47/100,46/100,30/100,10/100,"0,2411",8.668,6.946,789,No,140€,
https://babycocina.com,29/100,37/100,40/100,22/100,6/100,"0,1104",12.192,1.355,222,No,192€,
https://www.megustadecorar.com/,34/100,43/100,36/100,21/100,2/100,"0,0140",1.612,299,411,No,80€,
https://www.aido.es,41/100,42/100,43/100,28/100,18/100,"0,0195",247,796,950,No,58€,
https://hardwaresfera.com,44/100,55/100,49/100,26/100,10/100,"0,2528",12.199,5.406,844,No,160€,
http://www.tenerife-hoy.com,0/100,53/100,36/100,18/100,12/100,"0,0002",0,0,148,No,20€,
https://kryptonsolid.com,75/100,40/100,46/100,35/100,29/100,"0,2857",28.228,2.131,863,No,20€,
https://www.adondeviajar.es,32/100,28/100,39/100,20/100,9/100,"0,0145",1.223,487,750,No,100€,
https://tutorialesenlinea.es,31/100,51/100,45/100,26/100,8/100,"0,0863",1.298,2.958,835,No,50€,
https://avilared.com/,0/100,51/100,47/100,24/100,22/100,"0,2195",0,0,0,No,135€,
https://www.truquitosparalaschicas.com/,16/100,28/100,41/100,23/100,11/100,"0,0009",1.191,641,271,No,84€,
https://www.votatuprofesor.com,36/100,31/100,39/100,23/100,4/100,"0,0373",4.563,498,225,No,60€,

https://www.elmundofinanciero.com/,70/100,51/100,52/100,41/100,23/100,"0,0932",2.274,4.223,926,No,190€,
https://www.edmradio.es,20/100,30/100,37/100,25/100,12/100,"0,0233",1.256,519,933,No,16€,
https://www.isabadell.cat/,45/100,48/100,42/100,19/100,26/100,"0,7890",21.187,944,0,Yes,85€,
https://www.pagina12web.com.ar/,32/100,44/100,44/100,17/100,15/100,"0,0000",232,695,0,No,28€,
http://comocombinar.com,20/100,38/100,42/100,23/100,4/100,"0,0027",1.211,2.466,504,No,99€,
https://crearmiempresa.es,32/100,41/100,44/100,20/100,11/100,"0,3511",25.155,1.533,490,No,210€,
https://www.inspiracionalcuadrado.es/,18/100,32/100,34/100,24/100,13/100,"0,1582",3.307,113,217,No,100€,
https://www.masquesalud.es,28/100,32/100,32/100,21/100,6/100,"0,0311",952,246,902,No,160€,
https://www.pacocostas.com,24/100,47/100,48/100,11/100,11/100,"0,0122",246,818,0,No,80€,
https://murciaeconomia.com/,57/100,53/100,47/100,19/100,23/100,"0,8045",13.036,2.773,0,Yes,135€,
https://www.nostalgia80.com/,15/100,36/100,37/100,25/100,7/100,"0,0048",147,1.184,346,No,14€,
http://www.noticiasgalicia.com/,33/100,38/100,48/100,31/100,41/100,"0,0342",3.787,902,841,No,60€,
http://www.pymemarketing.net/blog/,15/100,25/100,31/100,16/100,15/100,"0,0000",15,103,45,No,60€,
https://etece.es,35/100,46/100,44/100,21/100,9/100,"0,0009",232,681,971,No,30€,
http://www.juantoral.com,15/100,24/100,33/100,16/100,4/100,"0,0329",857,164,237,No,36€,
https://olorahierbabuena.com/,30/100,39/100,41/100,31/100,9/100,"0,2437",8.134,953,401,No,90€,
https://lawebcinera.es,32/100,30/100,36/100,20/100,16/100,"0,0123",399,487,287,No,40€,
https://www.elmagacin.com/,32/100,38/100,40/100,19/100,18/100,"0,0602",1.050,2.070,834,No,150€,
http://www.30dias.es/,10/100,21/100,30/100,21/100,6/100,"0,0002",151,112,293,No,40€,
https://www.consejoshogar.es,7/100,27/100,33/100,20/100,11/100,"0,0005",7,115,148,No,50€,

https://elperiodicodeyecla.com/,37/100,35/100,44/100,29/100,22/100,"0,0913",20.129,1.182,893,No,60€,
http://www.guiasanitaria.com,3/100,18/100,33/100,20/100,13/100,"0,0008",439,288,654,No,20€,
